Relationship_Name,Track_Completed,Mistake,Track_Time,std_time,se_time,count,completed_count,error_count,times
Inna znacząca - Inna znacząca,0.29401408450704225,0.6907276995305164,48316.109780439125,25083.728364378454,1120.6583364708645,1704,501,1177,"[ 31247  63763  32882  51651  86186  42025  56506  71337  44961  43576
  57524 138137  53803  49682  62128  61644  48782  72071  62779  43476
  29195  49732  22221  54070  49249  30830  42742  29529  20887  32181
  35418  40573  30580  27027  39806  42559  92709  89272  41274  45979
  43376  53503  46896  68751  49249  36970  63363  52969  42959  36870
  65848  54104  85969  66683  55838  37037  35068  45829  26175  10060
   9208  13396  58792  68434  23423  36853  46696  57941  66766  30797
  40006  45812  33633  43076  81214  37220  33116  38905  57974  58942
  38838  33183  31848  56790  40907  25558  13780  89723  49666  25091
  40873  63679 152335  32165  78695  34818  54470  46796  38538 131747
  40657  56339  55605  54337  94026  39722  32248  47747  66883  41157
  48031  47547  22171  21538  45128  45662  46880  63730  62278 114297
 109492  39956  41641  38721  84617  72138  29028 109225 134434  64263
  72872  37153  24891  40423  64948  59776  40957  21888  16549  49616
  25225  31764  24274  81414  72973  75792  41240  64747  31615  23072
   9325  30046  50049  32082  23006  11077  45979  61628  41057 102135
  40423  62595  92075  56923  27644  29896  23423  12829   7340 115883
  31097  32198  63413  35385  21621  37220  30113  50650  20503  50783
  40006  53620  35718  40490  38621  49032  32332  40540  35402  14347
  57340  58591  79846  48498 106523  26592  74157  64664  57207  51801
  52569  27610  82932  48415  91791  34134  51518  19002  46363  49282
  52469  42775  40406  54637  28144  27477  87553  34133  96312  88554
  57807  33867  82816  46196  69252  46529  60243  58958  41491  41357
  33499  55005  48047  10327  69035  89989  45061  31097  36736  79045
  44694  42092  30897  19452  42192  57507  63029  38455  36202  36386
  25842  34734  35802  84984  42859  34367  80564  60059  36503  52202
  22622  93393  62979  70587  26226  49332  91724  50116  67233  34467
  52919  40174  35386  93610  86319  85652  55522  47447  22405  38004
  34668  59976  72739  41124  33166  37036  42876  67784  48098  41908
  30063  46162  63263  67600  37103  44277  58791  68685  65131  59425
  34267  36119  25709  37070  61828  56556  21204  43359 153669  45745
  69335  54504  53486  89622  68818  36136  56473 196078  89656  51834
  41991  50483  55672  94344  49916  94310  48648  41808 135635  24340
  35352  36453  17584  44460  41524  39923  39155  46746  61244  43143
  31514  46129  58274  22789  48431  75442  50850  16683 107757  54104
  26376  42075 127077  49098  58224  48982  52802  39906  33199  27327
  29579  66766  45845  59525  53303  48548  38038  39756  29930  19152
  19052  25041  20136  21454  11828  23073  12061  48998  42809  27910
  33967  22972  17367  91791  55271  36970  34434  33500  14114  55422
  31447  40040  24257  97280  52569  97413 118318  37120  31831  48014
  37954  45411  57190  45128  19102  13530  36102  41458  45211  29796
  22989  29879  87370  23490  47714  48031  45195  18034  75825  57824
  45061 105188  52018  60143  58925  34985  42692  48297  53419  30663
  61744  80763  75041  52235  10643  22689 101601 106439  22255  34868
  54337  10427  83833  35068  55488  33283  28761  46196  32015  55088
  71387  42742  32215  70670  53536  48148  77043  50900  59208  28311
  31698  44877  26559 100700  27127  17283  41274  34801  54187  58091
  27894  73656  23657  38355  84000  29195  38505  34400  69769  18151
  12479  24824  36386   6890   5055   6372   4921   8091  16215   9509
  35785  14064  16616  32248  11544  21521  31514  21804  25325  48565
  27894]"
Znajomy - Znajomy,0.2479489516864175,0.7274384685505926,48936.450980392154,28736.413791565017,1005.975697967908,3291,816,2394,"[ 53002  56889  24190  49382  32916  29395  50433  32132  46863  74858
  49782  44010  28712  14581  11361   6840   7040   6339  45195  42058
  51451 134667  87704  49966  66966  18501  47897  13963  36286  38988
  34350  46162  60293  43493  57340  28545  43927  60343  50350  43610
  81798  50667  56189  81281  69135  11861  28762  65465  21421  69786
  41874 105204  28361  49165  51034  25175  50800  65732  43276  58741
  45478  35585  29779  40357  50100  52569  39990  56039  32982  91241
  38237  46246  20954  73323  58808  81564  99983  51134  53636  68068
  67734  28444  54937  72538  41307  35068  69452  27727  86235  23690
  12562  48948  80246  42892  39172  75425  28511  64430  67550  57023
  43710  39622  68869  76743  61862 106539  29712  43843  57390  21237
  56372  48048  35952  40840  83549  23490  63429  31631  42576  66550
  66783  76075  42909  41324  75725  64430 100850  53286  64130  16416
  26809  60410  21354  72439  73206  78845  28145  91874  43910  70904
  44394  69285  80547  31014  61177  41124  47764  32482  31882  47697
  63563  31531  38405  21588  33767  75308  30146  27527  39105  44461
  47347  40774  29512  42058  47163  40156  80563  72572  72138  63830
  40740  75625  22989  34651  58942  47780  39789  39806  57790  30113
  50133  58474  73439  42275  11545  22789  10527  25942  82899  51401
  41858  39622 107456  36452  81681  52351  55321  60443  42475  69702
  61527  38705  47347  45645  31564  15715  15965   9776   8742   5989
   5638   5839   5438   4771   4921   4654   4704   4270  22389  74740
  62162  33133  30780  86786  56489  27944  35685  58374  33366  44994
  78578  34033  69469  27944  67784  55371  33733  21988 122288  20554
  23156  64981  27994  27644  64514  52535  58074  64848  70870  44644
  58374  47630 109976 119019  92391  59292  18101  26626  74240  62762
  22288  97664  36586  38121  35201  69218  71371  41374  84918  50200
  29112  29930  43543  23023  86686  45528  84400  49465  32031  28978
  16716  24307  13346  10960   8107   7841   7774   7590   8141   7724
   6556   6522   6289   6056   6206   6206   6339  41691  69953  60760
  35435  21304   6557   6206   5321   5522   4971   5238   5789   5489
   4971  33316  26192  77043  47581  29913  69970  64180  49682  28395
  28661 100450  49966  49683  33817  26226  56156  35785  45512  54821
  39656  28361  40940  51968  57890  85001  53886  46713  37237  44044
  52035  54054  28645  36253 106505  53386  53837  52735  58591  47296
  14698  79429  55271  38822  16716  41624  37804  23406  20103   9743
  38588  85368  57007  80547  79879  35118  54337  66332  45295  46730
  56790  50600  72105  43259  29712  46029 102035  49399  69085  34651
  63680 129579 123506  77060  38922  43426  53586  36319  31514  43409
  45462  70370  55088  48765  70971 101534  55588  52018  57790  28445
  28495  33683  42025  27627  34200  22606 121287  73239  57173  42809
  52085  35435  50834  32532  52485  69886  56856  42075  70520  65799
  40891  84751  41641  56339  43743  77310  38905  27794  16850   6940
   5822   8358   6156   5422   6255   5922  91091  60193  88238 114297
  72889  50934  83917  27510  65298  36586  53336  63696  71004  61528
  72922  44210  43643  18267  35017   8341   5555 100133  54621  80413
  42976  46696  35151  88488  59726  62162  29946  10060   7340   6589
   7624   6005   5305   5355   5138   5388  20653   8208   4971   4804
   4454   4304   4170   4287   4354   4621  61044 103102  98381  68852
  72605  68234  53353 164447  75709  50900  45612  27377  32332  14514
  11945  31464  95912  47531  36753  78778  47931  24624  46479  50066
  43794  45228  43893  60727  67434  31231 100483  50583  58708  39155
  65682  33050  99451  44578  23908  38606  47998  47281  99584  27361
  64480  74290  78111  38521  48514  59409  78611  31965  85335  73606
 117183  43610  38422  48081  45528  52318  57206  47480  89088  49716
  41024 116365  86986  58825  45628  37286  45278  97230  57557 130146
  54354  84484  99382  78811  44944  96930  71571  56456  35418  22939
  78728  65114  41891 114630  35318  41808  82065 155371  34100  23790
  68318  74040  80096  48731  38905  22822  19836  57890  68534  56823
  65081  39455  31014  85101  43860  59476  68418  37003  63230 104921
  64197  31781  56639  30830  31447  88304  36653  56005  56890  48448
  56272  46045  81531  53519  14631  90456  64247 215932  51952  32365
  94560  67116  68935  76643  72038  38171  50183  58675  70420  78394
  28945  52519  73423  73857  18852  60794  38604 139322  44644  52285
  42175  41758  43860  45178  92258  66182 125792 115214 146062  32599
  39689  70170  46413  16466  27243  78812  59058  41374 105572  64998
 109659  26025  50567  37287  51234  63930  53853  86652  22455  70987
  37304  27210  14981  43476  28294 113479  51001  26242  32098  89589
  34100  72656  49032  44511 123523  55388  48364  77777  41441  27694
  44344  74507  40223  35652  28278  92993  19436  45478   8057  45545
  48832  19819  37821  55021  57774  36569  55438  12445  49382 167684
  85485  57841  83549  52118  19152   9292   7240  98081  41841  72305
  48398 106322  61778  62195  40106  50900  55638  36102  23540  31531
  10260  43192  24324  11044  10894   7690  67116  56973  46045  28445
  21104  50317  81031  25425  55472  55522  78962  42092  22889  58708
 101384  50934  37704  26193  45745  14080   7841   6473  65665  34301
  57140  60977  57023  72255  37771  41941  11027   6356   5288   5522
   5038   4904  39756  31081 117951  51418  33100  41608  97997  41958
  66699  15415   8007  58708  71888  70503  71621  55839  35051 112245
  47314  31347  32098   9576  65532  47997 104771  32882  66216 209792
  37220  12762   7957   6773   7223  49649  19352  28628   7990  46996
  19869  25525  54438  12846  47864  46362]"
To skomplikowane,0.26972353337828725,0.7006068779501011,49913.4375,28158.546285334975,1407.9273142667487,1483,400,1039,"[ 34751  56890  51417  48431  40290  62395  62379  41858  59375  41875
  44895  46563  51684  63479  63963  31831  28161  23857  39639  35752
 168985  48998  71454  43610  30413  35135 119269  61043  43292  46980
  45261  27227  55221  28245  64564  32015  59576  80563  26526  22872
 112278  67767  98415  46029  21171  22939   7357  79962   9492  25491
  41558 111444 187053  88087  67250  53937  37554  31915  81831  50734
  15749  55104  28128  33383  60443  97013  74908  74074  35535  44293
  25875  70787  25992  12212  43977  26643  69035  35051  45361  49832
  31164  19602  85868  22338  65114 103737  59442  85418  54887  42459
  50483  27410  64964  71587  45178  50483  35435  57590  37353  62546
  61978  58157  52268  82649  36469  52335  32115  46379  32815  64280
  55305  79763  39622  24557  44944  20920  35435  61127  61645  39672
  60326  35418  52736  45161  73156  61410  55388  64164  59976  40523
  17317   8374  49683  68384 170103  43893  58875  38955  77093  45078
  69119  52068  40006  32849 107757  92409  62262  48932  38305  21455
 112479  19302  92008  91507  81531  26876  39773  20854  53753  50033
 112495  33116  37570  41041  37120  79830  43393  23056  53069  66883
  71137  31414  59859  51584  51751  51017  42792  24557  36202  38855
  78979  47246 145495  89906  47414  32148  43426  52235  67901  55021
  47847  34017  41991  21487  83833  58608  60010  40056  26009  34434
  63863  52835  65198  41408  48515  42575  52034  41191  58525  54037
  35251  80413  50833  45261  48515  59225  78044  90089  58291  43893
  56556  65365  37137  49515  47714  48982  55588  12262   6139   5489
   5371   5205   4821   4487   4203   4421   4604   4721  56773  47114
  41257  37104 124257  42308  22989  27394  18051  15548   8108   6539
  45094  88438  57975  78795  36903  29312  59576  99665  76926  47730
  31748  26393  52502  68501  42425  35368  55221  49132  78828  24925
  65048  22972  18084  12729  10459  44177  46413  49065  51618  36703
  63563  28611  29612  55588 174190  30397  39439  47580  71888 102052
  33383  64998  36553  49349  45662  50934  58374  81331  26526  22839
  11244  54003  44561  77961 135969  79312  62912 128194  17701  81080
  42709  43392  67067 103386  25558  89239  40790  55405  31931  36770
  50633 107457  39756  42091  87370  54170  75942  70403  52051  40473
  56973  55138 105605  38905  16716  38555  45779  55522  79045  49549
  35969  19102  71888  53002  65098  39672  23923   9693   6990   5905
  17650   8808   6039   4921 126225  74474 109059  34951  26075  65448
  50984  78211  50433  73856  34401  42892  24857  73223  87320  35385
  31331  66733  26860  71237  39189  25175  18818  22188  75175  70403
  19585  63363  38288  30480  38471  37337  51835  16332  47797   8925
  10493   7790  68301  40790  23990  22105  31030  15565  13379  13046]"
Nieznajomy - Nieznajomy,0.2644628099173554,0.7024793388429752,51305.90625,30511.94381500572,3114.1122253013814,363,96,255,"[ 27310  26276  50800 105538  44678  33333  40757  25391  50166  51067
  73456  29395  41825  25976  12328  11344 137387  37687 147880  67233
  52285  89922  55939  26359  39639  56106  67100  50016  31548  39005
  88472  58825  31147  26760  21221  90540  41357  61995  69969  42676
  33132  29963  74774  65398  60743  70386  51951  61261  64364  59559
  91941  31865  37570  50900  40290  43059 113880  46880  36386  44444
  29412  50166 123573  76392  54771  84418  82549 155588  84784  49515
  24490  19402  24290   9526   8792   8808   7357   7090   7207   6439
  72722  75175  34033  80597  64630  86236  62896  47831  56689  41791
  42608  16499  14981  42942  21221  60493]"
Członek rodziny - członek rodziny,0.28695202379412904,0.6904176904176904,57017.88778729158,28464.223980388215,604.2556181767039,7733,2219,5339,[18318 77794 50100 ... 72221 32949 54587]
